,places,longitude,latitude
684,Majorstua,10.7155691,59.9292711
685,Malm,11.2173077,64.0702638
686,Malme,7.2328311,62.7996007
687,Måløy,5.1129133,61.9336888
688,Målselv,19.397072098575876,68.96919295000001
689,Malvik,10.737869534777623,63.39518835
690,Mandal,7.4534802,58.0268181
691,Manger,5.0414999,60.6412787
692,Marka,10.671005191490298,60.040261650000005
693,Marker,11.646738826092733,59.4877053
694,Marnardal,7.5135914,58.2132998
695,Måsøy,24.544236515832235,70.9767587
696,Maura,11.0319267,60.2583019
697,Mebonden,11.0313807,63.2247433
698,Mehamn,27.8517589,71.0389923
699,Meland,6.3711669,59.2465575
700,Melandsvågen,5.1816813,59.7673575
701,Melbu,14.8009385,68.5012616
702,Meldal,9.7120642,63.0461201
703,Melhus,10.30813448748398,63.18143325
704,Meløy,13.194805360603299,66.949069
705,Melsomvik,10.3362022,59.2246686
706,Meråker,11.812497651996985,63.396928349999996
707,Mesnali,10.697521,61.1027407
709,Midsund,6.6745516,62.67386
710,Midtbygda,5.3213278,60.4783528
711,Midtre Gauldal,10.523457216030936,62.89447575
712,Miland,8.7531331,59.925608
713,Minnesund,11.2133326,60.3915023
714,Misje,4.9648664,60.4519586
715,Missingmyr,10.9369866,59.3467209
716,Mo,14.1386991,66.3110969
717,Mo i Rana,14.1386991,66.3110969
718,Moane,6.2300923,62.1845613
719,Modum,10.019163234857526,60.01051165
720,Moelv,10.7000422,60.9297779
721,Moen,11.0113806,59.2114556
722,Mogrenda,6.0794698,61.918164
723,Moi,6.5518742,58.4570799
724,Molde,8.138620840166594,62.60162565
725,Moldekleiv,5.2150326,60.5469777
726,Moltustranda,5.6271799,62.2933568
727,Momoen,11.393677,59.8046086
728,Mønshaugen,10.5453747,62.1210803
729,Monssveen,10.6654174,60.8227612
730,Møre og Romsdal,7.518194072637362,62.8452777
731,Mork,6.0332236,62.1674455
732,Mosjøen,13.1892098,65.8375342
733,Moskenes,12.814153290875511,67.9027556
734,Moss,10.659657776223916,59.414667449999996
735,Mosterhamn,5.383042,59.7009239
736,Mosvik,11.0050557,63.8182824
737,Movatn,10.8130061,60.0378275
738,Movik,19.0929997,69.7127373
739,Møvik,5.0088882,60.3259995
740,Mule,11.3900327,63.7563435
741,Municipality,9.128192346649687,55.73569435
742,Muruvik,10.8401806,63.434375
743,Myklebost,7.3391555,62.331523
744,Myra,8.7326171,58.4849196
745,Myre,15.9630806,69.1059735
746,Mysen,11.3240316,59.5537833
747,Nærbø,5.639316,58.666471
748,Nærland,5.8472584,59.1546879
750,Nærøy,11.2589032,64.816285
751,Nakkerud,10.04889,60.0518487
752,Namdalen,29.9776676,69.5566921
753,Namdalseid,11.2224941,64.2216726
754,Namnå,12.0781383,60.4999626
755,Namsos,11.334504720494646,64.46663724999999
756,Namsskogan,12.881796714002014,64.812794
757,Nannestad,10.940940671045684,60.2267034
758,Narvik,17.086538711321808,68.28988385
759,Naustdal,5.716199,61.5095147
761,Nedre Eiker,9.784039,59.737731
762,Nedstrand,5.8590806,59.3459105
763,Nerland,7.9958127,62.6880049
764,Nes,11.455117948252838,60.1705037
765,Nesbyen,9.02834167962304,60.5468243
766,Nesbygda,10.3384781,59.690067
767,Nesgrenda,8.8572535,58.6272528
768,Nesjestranda,7.4314296,62.6970825
769,Neskollen,11.339928,60.1238005
770,Neslandsvatn,9.1561657,58.9715169
771,Nesna,12.9657859624104,66.22368035
772,Nesodden,10.637834488651412,59.808313
773,Nesoddtangen,10.6616211,59.8561452
774,Nesset,11.2453247,63.7479688
775,Nevlunghamn,9.8670325,58.9681885
776,Nidaros,10.3952118,63.4304475
777,Nissedal,8.528013540729887,59.04973655
778,Nittedal,10.856610881659574,60.08045425
779,Nodeland,7.8357952,58.1551373
780,Nome,9.18615845526622,59.26395855
781,Nord-Aurdal,9.265893447325993,61.004021949999995
782,Nord-Fron,9.589845193680503,61.6018868
783,Nord-Odal,11.584875777754126,60.4398571
784,Nord-sel,9.4211411,61.8489618
785,Nord-Trøndelag,10.431477772448751,64.35059855
786,Nordagutu,9.3226987,59.4180062
787,Norderhaug,10.9160788,59.1063703
788,Norderhov,10.2727222,60.1316865
789,Nordfjord,15.7217783,67.4364849
790,Nordfjordeid,5.9891381,61.907681
791,Nordhordland,5.2913126,60.5463992
792,Nordkapp,25.7858893,71.1699506
793,Nordkisa,11.26303,60.1856804
794,Nordkjosbotn,19.5583133,69.2173185
795,Nordland,13.862360639913621,67.27564050000001
796,Nordlia,10.6285072,61.0796577
797,Nordmarka,10.672670012452514,60.1219769
798,Nordmøre,10.4033158,63.433016
799,Nordre Aker,10.756405491505506,59.95363095
800,Nordre Land,9.981470685857955,60.9460173
801,Nordreisa,21.598863610673952,69.52745715
802,Nordstrand,10.7861425,59.8645605
803,Nordvågen,26.0304925,70.9846935
804,Nore og Uvdal,8.417263459847739,60.2920795
805,Noresund,9.6241232,60.1798561
806,Norheimsund,6.145961,60.3712494
807,Noruega,8.7876653,61.1529386
808,Notodden,9.150808170862877,59.6871024
809,Nøtterøy,10.414497626317415,59.2152536
810,Numedal,20.5911524,69.5691659
811,Nybergsund,12.322592,61.2610989
812,Nykirke,10.3835706,59.4244396
813,Nypan,10.3080815,63.3308805
814,Odda,6.5469316,60.0679248
815,Oddevall,10.2157617,59.8628273
816,Ofoten,16.9955252,68.5264757
817,Ogna,5.8050349,58.5194644
818,Øksfjord,22.3505275,70.2394948
819,Øksnes,14.816677145879822,69.0342557
820,Ola Narr,10.77817152660035,59.921992450000005
821,Olden,6.8072075,61.8351511
822,Olderdalen,20.537129,69.6030929
823,Ølen,5.8072592,59.6056388
824,Ølensvåg,5.7426673,59.5963577
825,Oltedal,6.0362828,58.8274088
826,Oma,5.6924916,58.7096129
827,Opakermoen,11.5159743,60.1794566
828,Oppdal,9.62330412000998,62.535178450000004
829,Oppegård,10.8113187,59.7670938
830,Oppeid,15.6130699,68.084992
831,Opphaug,9.6887972,63.7275544
832,Oppland,10.1585603,63.3865692
833,Ørje,11.6601637,59.480231
834,Orkanger,9.8496676,63.304819
835,Orkdal,9.814118350000005,63.2644545
836,Orkdalen,9.9663163,62.8327377
837,Ørland,9.70036523566815,63.841405300000005
838,Ormåsen,11.8825978,61.0294269
839,Ørnes,13.7060869,66.8730775
840,Ørskog,6.817356,62.478281
841,Ørsta,6.285936758760558,62.247053750000006
842,Os,5.448526647650309,60.21376995
843,Osøyro,5.4700485,60.1859484
844,Østensjø,10.83274792453087,59.8875633
845,Østenstad,10.4601764,59.8116114
846,Østerdalen,13.988183,66.825925
847,Osterøy,5.501497117890182,60.57087845
848,Østfold,10.771381546474355,59.919095999999996
849,Østhusvik,5.777547,59.0920062
850,Østre Toten,10.90941999338401,60.6228265
851,Otnes,11.1756382,61.7579535
852,Otta,9.5352541,61.7712448
853,Ottersbo,9.7738808,63.7074098
854,Ottersøy,11.287802,64.857615
855,Øverbø,8.67665,59.6107556
856,Overhalla,11.854014097305411,64.48059190000001
857,Øvre Årdal,7.8027747,61.3088198
858,Øvre Eiker,9.841214682827431,59.7441709
859,Øyenkilen,10.8506186,59.1716572
860,Øyer,10.504001742069814,61.3273517
861,Øygarden,7.8566389,58.0786444
862,Øyslebø,7.5521619,58.1673342
863,Øystese,6.2007983,60.3866989
864,Øystre Slidre,9.116496698942951,61.2510155
866,Ploganes,6.0127342,60.2624959
867,Pollestad,5.568592,58.7180166
868,Porsanger,25.1993945322406,70.23312680000001
869,Porsángu,25.1993945322406,70.23312680000001
870,Porsanki,25.1993945322406,70.23312680000001
871,Porsgrunn,9.736353765927529,59.103735
872,Poverudbyen,10.2669583,59.9054472
873,Prestegårdshagen,11.061156,60.4130291
874,Prestfoss,9.635342,60.0433903
875,Prestmoen,10.98274,63.4503067
877,Råde,10.842334261608071,59.33168605
878,Radøy,5.049131105484458,60.65541855
879,Rælingen,11.078987832315171,59.89101135
880,Rafsbotn,23.5327746,70.0195497
881,Råholt,11.1728733,60.2838578
882,Rakkestad,11.421125079931825,59.36031595
883,Råkvågen,10.072051176402995,63.764161900000005
884,Ramsøy,5.050406361343258,60.4376604
885,Ramsund,16.5182034,68.49194
886,Rana,14.394592297461763,66.43971315
887,Randaberg,5.564876566360093,59.021066649999995
888,Ranemsletta,11.9483593,64.4935932
889,Raudeberg,5.13778,61.9849433
890,Raufoss,10.6135011,60.7222414
891,Rauma,7.688358647597401,62.44547455
892,Rausand,15.3912433,67.0812399
893,Re,6.4095387,61.7378453
894,Reinsvoll,10.6164542,60.6789834
895,Reipå,13.6370703,66.9101106
896,Remøy,5.6489694,62.3627616
897,Rena,11.3721973,61.1327634
898,Renbygda,11.3207004,62.8435413
899,Rendalen,11.202159909721754,61.806568150000004
900,Rennebu,9.887330034184988,62.7662727
901,Rennesøy,5.649151657986611,59.11483665
902,Rensvik,7.816946,63.0960446
903,Revetal,10.2631011,59.3723954
904,Rindal,9.34277481539749,63.00287845
905,Ringebu,10.364927458738272,61.5572191
906,Ringerike,10.021763528256955,60.327406249999996
907,Ringsaker,10.84452823847775,60.9850657
908,Ringstad,14.6371688,68.6552194
909,Ringvål,10.2595005,63.3556236
910,Ringvoll,10.468725,59.9104111
911,Risør,9.310831267755196,58.67683125
912,Risøyhamn,15.6383507,68.9719105
913,Rissa,9.959178,63.5842624
914,Rjukan,8.5941579,59.8786976
915,Roa,10.6209335,60.2834922
916,Røa,10.6436313,59.947157
917,Roald,6.1241844,62.5838286
918,Rød,10.7736049,59.4606566
919,Rødberg,20.0342639,69.58165
920,Rogaland,5.805878643040238,58.93631375
921,Rognan,15.3935626,67.1014386
922,Røldal,6.8151977,59.8333844
923,Rollag,9.208074285034133,60.01567265
925,Romerike,11.4196195,59.6696833
926,Romsdal,23.4693247,69.9184528
927,Røn,9.0566533,61.0332412
928,Rophus,5.3003599,59.4908658
929,Røra Stasjon,11.4017544,63.856875
930,Røros,11.660436507014776,62.569515100000004
932,Rørvik,11.2379128,64.8615745
933,Rosendal,6.0067979,59.9869792
934,Rossnes,7.5363861,57.987925
935,Røst,12.032691133157426,67.39728615000001
936,Rostadneset,10.9963394,59.2932534
937,Røstlandet,12.107298285340827,67.5210597
938,Rotnes,10.8675593,60.0583199
939,Roverud,12.0520435,60.2534381
940,Røyken,15.9995456,69.2886047
941,Røyrvik,13.5420775666799,64.8152809
942,Rubbestadneset,5.2680891,59.8155882
943,Rukkedalen,9.0018505,60.5637422
944,Ryfylke,10.48116,59.39197
945,Rygge,10.7480223,59.3779677
946,Ryggebyen,10.7517622,59.3811022
947,Rykene,8.637409,58.4098638
948,Rypefjord,23.6718242,70.6412939
949,Sæbøvik,5.7095314,59.7941932
950,Sætre,10.5274488,59.6812809
951,Sagene,10.765848812662396,59.93827295
952,Saggrenda,11.8038561,61.296946
953,Sagvåg,5.3929786,59.77576
954,Salangen,17.83507327918832,68.87483805
955,Saltdal,15.492671203380478,66.88095415000001
956,Salten,14.3731855,67.2831972
957,Samnanger,5.782026383047787,60.40597285
958,Sand,6.2508666,59.4840165
959,Sandane,6.2156466,61.777068
960,Sandbumoen,9.544686,61.7257843
961,Sande,5.317861114564093,62.2939875
962,Sandefjord,10.28043216859497,59.07990035
963,Sandeid,5.8652667,59.5438719
964,Sander,11.809059,60.2275245
965,Sandnes,6.394641047340787,58.983132049999995
966,Sandnessjøen,12.6317232,66.0215451
967,Sandøy,4.764788636017299,61.55122875
968,Sandøya,12.159146714222892,66.52208494999999
969,Sandve,5.1932025,59.1755306
970,Sandvika,10.5249914,59.8921158
971,Sandvoll,5.815649,59.8070734
972,Sankt Hanshaugen,10.74415614247192,59.91842535
973,Sånum,7.4134319,58.0205812
974,Sarpsborg,11.229781140849298,59.254955
975,Såstadbråten,10.718519,59.4007988
976,Sauda,6.462093764721425,59.70456595
977,Sauherad,9.282524835273897,59.421287250000006
978,Schous plass,10.7611757,59.9209504
979,Segalstad Bru,10.2227236,61.2283267
980,Seim,5.2704727,60.6188478
981,Seimsdalen,7.6528297,61.2437833
982,Seimsfoss,5.9965384,59.9647318
983,Sekkingstad,4.9869282,60.3550149
984,Sel,9.40894857515197,61.760310000000004
985,Selbekken,9.8266121,63.5045213
986,Selbu,11.159626465065346,63.1754254
987,Selje,5.3474511,62.044272
988,Seljord,8.512253409438468,59.57344535
989,Selvik,10.2592788,59.5677362
990,Sem,10.3301166,59.2821273
991,Senjehopen,17.4859909,69.4958812
992,Sessvollmoen,11.1447978,60.233946
993,Setermoen,18.3482428,68.8609408
994,Setesdal,7.5743735,59.0738535
995,Sigdal,9.409776720569564,60.130182399999995
996,Sigerfjord,15.5054378,68.6469528
997,Siggerud,10.8818778,59.7909206
998,Siljan,9.68941570620385,59.30989905
999,Silsand,17.9497381,69.2448116
1000,Silvalen,12.2885049,65.983325
1001,Sira,6.7340724,58.706196
1002,Sirdal,6.822112934637613,58.8454
1003,Sirevåg,5.801803,58.5037462
1004,Sistranda,8.8297021,63.7301981
1005,Sjåstad,11.301205,63.6350077
1006,Sjøholt,6.8138552,62.4825497
1007,Sjøvegan,17.8521825,68.8726409
1008,Skålevik,5.225044,60.3891644
1010,Skånevik,5.9355815,59.7330482
1011,Skånland,16.5800068,68.5854548
1012,Skarde,5.936628,62.1607833
1013,Skarnes,11.6804033,60.2538602
1014,Skarpengland,7.8414979,58.2950865
1015,Skatval,10.8256915,63.5091494
1016,Skaun,10.052301924268896,63.2701426
1017,Skedsmo,11.4626292,59.7830858
1018,Skei,8.726186,62.9735828
1019,Ski,10.8382736,59.7199326
1020,Skibotn,20.2678449,69.3907984
1021,Skien,9.531135447537467,59.2662883
1022,Skiptvet,11.151797925103532,59.47112894999999
1023,Skivika,14.429319072481135,67.3070695
1024,Skjærhalden,11.0368478,59.0252713
1025,Skjåk,7.9151655775009715,61.9346175
1026,Skjeberg,11.1904753,59.2118594
1027,Skjervøy,20.69898970978413,70.17099735
1028,Skjold,5.5929688,59.5063696
1029,Skjønhaug,11.3156512,59.6409123
1030,Skodje,6.6962479,62.5037394
1031,Skoge,5.7099125,62.2220456
1032,Skogmo,12.0129658,64.5083215
1033,Skogn,11.1923998,63.7038577
1034,Skogrand,10.1507556,63.9709556
1035,Skogsvågen,5.1018647,60.2553005
1036,Skomrak,7.0615367,58.1149388
1037,Skoppum,10.4111458,59.3914629
1038,Skotbu,10.9477,59.6590342
1039,Skotselv,9.8841789,59.8452703
1040,Skotterud,12.1235101,59.9857808
1041,Skre,5.3644517,59.4055067
1042,Skreia,10.9356928,60.6526232
1043,Skudeneshamn,5.2581715,59.1497472
1044,Skudeneshavn,5.2581715,59.1497472
1045,Skulestadmoen,6.4365596,60.655922
1046,Slåttevik,5.4640731,59.3137918
1047,Slemsrud,11.2011339,60.8470637
1048,Sletta,11.103680173935825,59.07932135
1049,Slettebrotane,7.8299,58.2659417
1050,Slevik,10.8251224,59.1960668
1051,Slidre,8.9816042,61.0879457
1052,Slitu,11.2620807,59.5668864
1053,Småland,10.7061413,63.5976747
1054,Smestad,10.6841674,59.9372195
1055,Snåsa,12.6227838648384,64.18526075
1056,Sneltvedt,9.6383751,59.218758
1057,Snurråsen,9.7109862,59.291332
1058,Søfteland,5.4293504,60.2193639
1059,Sogn,10.4196359,60.3048274
1060,Sogn og Fjordane,6.5981695,61.2071553
1061,Sogndal,6.720364762111766,61.329791
1062,Sogndalsfjøra,7.1024605,61.2296114
1063,Sogndalstrand,6.284675826886293,58.32910715
1064,Søgne,7.7893494,58.0953248
1065,Sokna,10.518883,63.12191
1066,Sokndal,6.159565614935779,58.2461254
1067,Soknedal,10.1887319,62.9509733
1068,Sola,5.622712653837669,58.88099305
1069,Solerød,10.3657312,59.3724306
1070,Solsletta,7.8815768,63.0863858
1071,Solund,4.525360087989319,61.05075575
1072,Sommarøy,18.0053682,69.6337712
1073,Sømna,12.223679584060022,65.35970645
1074,Son,10.6879701,59.5242201
1075,Søndre Land,10.25187488759807,60.702737299999995
1076,Søndre Nordstrand,10.798495515727911,59.83594385
1077,Songdalen,7.830505591322901,58.155498
1078,Sønsterud,12.0695244,60.6615371
1079,Sør-Aurdal,9.688619422873067,60.66650705
1080,Sør-Fron,9.93577129954486,61.6029785
1081,Sør-Odal,11.748137958687995,60.212296949999995
1082,Sør-Varanger,29.726137111460147,69.53756605000001
1083,Sørbygdafeltet,11.2669427,60.7259824
1084,Søre øyane,5.3772848,60.1446729
1085,Sørengkaia,10.7555528,59.9028806
1086,Sørfold,15.663173264223696,67.51942165
1087,Sørkjosen,20.9502985,69.7860232
1088,Sørland,5.7912616,61.8986221
1089,Sørlandet,13.858892,66.870553
1090,Sørreisa,18.1529623,69.1454396
1091,Sortland,15.367917868560635,68.76729605
1092,Sørum,10.2106625,60.1636629
1093,Sørumsand,11.2437611,59.9865836
1094,Sørvågen,13.0163707,67.8896342
1095,Søvik,6.2791752,62.5474498
1096,Sparbu,11.4332149,63.9190789
1097,Spetalen,11.8993508,60.1926471
1098,Spillum,11.5213039,64.4454111
1100,Spongdal,10.1659461,63.3557322
1101,Sponvika,11.2300504,59.0925855
1102,Spydeberg,11.0793391,59.6207942
1103,St. Hanshaugen,10.7400423,59.9261982
1104,Stamsund,13.8492285,68.1300745
1105,Stange,11.383120762784838,60.6244351
1106,Stanghelle,5.7372424,60.550956
1107,Stathelle,9.6952755,59.043879
1108,Stavanger,5.7318101,58.9699675
1109,Stavern,10.0360061,58.9983397
1110,Stavsjø,10.8391555,60.8055968
1111,Steinkjer,11.481908998592733,64.050737
1112,Steinsåsen,10.2881619,60.0888795
1113,Steinshamn,6.4695798,62.7811683
1114,Steinvåg,28.1533446,71.0855557
1116,Stetteremma,6.622353,62.5223777
1117,Stikkaåsen,11.0092763,59.3301645
1118,Stjørdal,11.134472299094192,63.4627028
1119,Stjørdalen,11.3493284,63.4606152
1120,Stjørdalshalsen,10.9188917,63.4712416
1121,Stokke,10.30039258333334,59.221354500000004
1122,Stokmarknes,14.9133484,68.5670003
1123,Stor-Elvdal,10.902510758323453,61.581569349999995
1124,Storås,10.3205732,59.6402753
1125,Storbakken,7.7828616,63.0371849
1126,Stord,5.488370639966453,59.82502055
1127,Stordal,6.9859189,62.3822326
1128,Storebø,5.2247435,60.0961406
1129,Støren,10.2903958,63.0353514
1130,Storfjord,20.308515121848917,69.2517494
1131,Storforshei,14.5277523,66.4044787
1132,Storsand,10.2935327,63.2677252
1133,Storslett,21.0244567,69.7678521
1134,Storsteinnes,18.8908814,69.3322907
1135,Stovner,10.9228232,59.9621403
1136,Strand,6.015425784935906,59.02031475
1137,Stranda,6.930213683468532,62.1678462
1138,Straume,5.1235129,60.3583797
1139,Straumen,5.4401225,60.2598498
1140,Straumgjerde,6.5936306,62.3332047
1141,Strømsnes,13.1686412,68.0446727
1142,Stryn,6.802968514467588,61.8218058
1143,Sula,6.203593760870791,62.40986815
1144,Suldal,6.556934350135077,59.54327535
1145,Sulitjelma,16.0773781,67.1329051
1146,Sund,13.2078944,68.0051834
1147,Sundbyfoss,10.1258689,59.5129519
1148,Sunde,5.7114821,59.8359038
1149,Sundgot,5.840256,62.3159544
1150,Sundvollen,10.3071438,60.062583
1151,Sunndal,8.652670274162393,62.64702885
1152,Sunndalsøra,8.5632934,62.6751972
1153,Sunnfjord,6.049171849524982,61.46858235
1154,Sunnhordland,5.7114821,59.8359038
1155,Sunnmøre,5.8902869293577975,62.341521
1156,Surnadal,8.787930646988247,62.9228432
1157,Surnadalsøra,8.6601507,62.9701424
1158,Svalia,11.9443459,64.503751
1159,Svarstad,6.638175,61.8905704
1160,Sveggen,7.5998602,63.1059245
1161,Sveio,5.4117567089092296,59.61370615
1162,Svelgen,5.2906103,61.7683359
1163,Svelvik,10.375691563665043,59.59000155
1164,Svene,9.5804802,59.7932628
1165,Svenevik,7.0229239,58.1121967
1166,Svennevik,7.2010062,58.0485061
1167,Sviland,5.8223986,58.8249911
1168,Svinndal,11.0165754,59.423722
1169,Svolvær,14.5646019,68.2321709
1170,Svøo,8.6248547,60.8383879
1171,Svorkmo,9.73923,63.1700875
1172,Svortland,5.1723045,59.7928363
1173,Sykkylven,6.609036694668587,62.3430581
1174,Sylling,10.2841004,59.8944404
1175,Sylte,5.6204737,62.0514713
1176,Sysle,9.9184528,59.9899334
1177,Tælavåg,4.9811796,60.2598702
1178,Talvik,22.950196,70.0424667
1179,Tana,27.891327153538903,70.28233420000001
1180,Tana Bru,28.1881116,70.1986333
1181,Tananger,5.5864225,58.9359135
1182,Tanem,10.4321199,63.3077004
1183,Tangen,5.2266276,60.3280631
1184,Tau,5.9225031,59.0647739
1185,Teigebyen,11.017635,60.2206671
1186,Telemark,10.6848421,59.9063655
1187,Tennevoll,17.8062907,68.7470256
1188,Terråk,12.3737769,65.0886481
1189,Time,5.751222183410932,58.70742255
1190,Tingnes,10.9416396,60.762299
1191,Tingvoll,8.220096007931156,62.9538733
1192,Tingvollvågen,8.2082888,62.9113805
1193,Tinn,8.586019273065524,59.9752133
1194,Tinn Austbygd,8.8269009,59.9955631
1195,Tjeldsund,16.226651272944107,68.55469895
1196,Tjøme,10.39958349463733,59.11097325
1197,Tjørvåg,5.7336191,62.2886673
1198,Tjøtta,12.4261163,65.823064
1199,Tjuvholmen,8.741284124352477,58.39841765
1200,Toft,12.1347968,65.4690099
1201,Tofte,10.5569937,59.5415387
1202,Tokke,7.94613396967045,59.4634656
1203,Tolga,11.070463712524084,62.3718777
1204,Tomb,10.8051479,59.319384
1205,Tomra,6.9208723,62.5749746
1206,Tomter,11.0026279,59.6598277
1207,Tomteråsen,11.3691494,60.10871
1208,Tønsberg,10.282049110877239,59.3549795
1209,Tonsenhagen,10.8270777,59.9476956
1210,Tonstad,6.7160736,58.6645543
1211,Torget,10.7943429,60.0223134
1212,Torhaug,7.3217433,62.729979
1213,Tornes,7.0333716,62.8416098
1214,Torpo,8.7194022,60.6645187
1215,Torsken,17.0463892,69.3524392
1216,Torsteinsvik,4.9379024,60.4916171
1217,Torvik,10.6893814,59.8079708
1218,Torvika,5.7879703,61.9207631
1219,Torvikbukt,7.8575288,62.9438495
1220,Toten,9.393344,59.907728
1221,Træna,11.919308401524713,66.5571596
1222,Tranby,10.2610586,59.810446
1223,Tresfjord,7.1295147,62.5223664
1224,Tretten,10.300658,61.3145095
1225,Trøa,9.9615148,64.057637
1226,Trofors,13.3864306,65.5387083
1227,Trøgstad,11.3062298,59.6353728
1228,Trolla,10.304226,63.4510762
1229,Trolldalen,10.9395639,59.1463806
1230,Trømborg,11.3614351,59.5058815
1231,Troms,18.972490634079904,69.6819069
1232,Tromsdalen,18.9940426,69.6453264
1233,Tromso,18.9558585,69.6516345
1234,Tromsø,18.9558585,69.6516345
1235,Trøndelag,10.195050547141093,63.87759235
1236,Trondheim,10.3952118,63.4304475
1237,Trones,14.7685075,66.9203377
1238,Trysil,12.36702596037586,61.3561472
1239,Tuv,8.4852637,60.8792476
1240,Tvedestrand,8.9312364,58.6226384
1241,Tveit,8.1179375,58.2298065
1242,Tveitsund,8.5251188,59.0165355
1243,Tverrelvdalen,23.4969797,69.9226841
1244,Tveteneåsen,9.9938008,59.0351055
1245,Tynset,10.532249364357114,62.360107049999996
1246,Tyristrand,10.0971643,60.0854616
1247,Tysfjord,16.073588,68.2029416
1248,Tysnes,5.533466657570517,59.9867036
1249,Tyssedal,6.5590922,60.1163142
1250,Tysvær,5.648517980730407,59.3579105
1251,Uggdalseidet,5.4944109,59.9974011
1252,Ulefoss,9.264519,59.2839949
1253,Ullensaker,11.198429641490772,60.15410715
1254,Ullensvang,6.934982291448958,60.0757598
1255,Ullern,10.665131833047553,59.9258182
1256,Ulstein,5.82863603435073,62.363780750000004
1257,Ulsteinvik,5.84686,62.3426629
1258,Ulvik,7.225060762462181,60.6049906
1259,Undheim,5.7744627,58.6821048
1261,Uskedal,5.8662188,59.9344607
1262,Utgård,10.87475,59.0798889
1263,Uthaug,9.5993996,63.7257243
1264,Uvdal,8.7509752,60.2698519
1265,Vadfoss,9.3449639,58.8918694
1266,Vadsø,29.78277929931153,70.22671985
1267,Værøy,12.871463987533996,67.58533835
1268,Vågå,8.994550726167361,61.7019796
1269,Vågåmo,9.0962243,61.875734
1270,Vågan,14.66305729578616,68.27768710000001
1271,Våge,5.2753883,59.3422679
1272,Vågsøy,18.626782359443467,69.83313745000001
1273,Våk,10.803798,59.4609532
1274,Vaksdal,5.767017366031196,60.6734959
1275,Valdres,11.1744511,60.5147476
1276,Valen,13.072844,65.876711
1277,Våler,12.014743700990163,60.81343105
1278,Valestrandfossen,5.4327556,60.5057028
1279,Valle,7.424769369708003,59.16907165
1280,Vang,8.469518925838273,61.192208550000004
1281,Vangsåsen,11.6627339,64.9313423
1282,Vanse,6.6912726,58.0981546
1283,Vanvikan,10.2211768,63.5535227
1284,Vanylven,5.656602412605702,62.08748575
1285,Vardø,30.961751972265887,70.3308174
1286,Våre,7.19636070378089,58.00782705
1287,Varhaug,5.6453333,58.6163359
1288,Vassenden,6.1128289,61.4928845
1289,Vassøy,5.7850495,58.9977642
1290,Vatne,6.6171047,62.5583261
1291,Vear,10.3627871,59.2627986
1292,Vefsn,13.178635557364167,65.82074705
1293,Vega,11.498954289671698,65.73773485
1294,Vegårshei,8.823429976441632,58.755369
1295,Veggli,9.1546845,60.0422735
1296,Velde,10.1608417,63.9533639
1297,Vendla,10.5345118,59.866656
1298,Vennesla,7.770790282061096,58.33986185
1299,Verdal,11.920335002020447,63.78622565
1300,Verdalen,5.6099337,58.7849583
1301,Verdalsøra,11.4820286,63.7927932
1302,Verningen,10.1020806,59.0921222
1303,Verran,11.2179645,64.0709552
1304,Vest-Agder,7.3157833,58.0401306
1305,Vestby,10.711865345334502,59.559856249999996
1306,Vestbygda,15.5100452,68.3474231
1307,Vesterålen,14.6785866,68.7531551
1308,Vestfold,10.771326841127568,59.91917735
1309,Vestfossen,9.8673454,59.7343521
1310,Vestlandet,5.351111541486731,60.36887575
1311,Vestnes,7.11060774159323,62.56819005
1312,Vestre Aker,10.6703187408315,59.95830005
1313,Vestre Jakobselv,29.3330186,70.1116132
1314,Vestre Slidre,8.925665401761112,61.05335255
1315,Vestre Toten,10.613069181752156,60.6276003
1316,Vestvågøy,13.78410701345473,68.16072175
1317,Vettakollen,10.6955077,59.9601463
1318,Vigeland,7.9643139,58.2522444
1319,Viggja,9.9905946,63.3449274
1320,Vigrestad,5.6897326,58.5712263
1321,Vik,6.594105058640873,61.034966350000005
1322,Vikavågen,4.9586761,60.4693608
1323,Vikebø,5.0508917,60.5623119
1324,Vikedal,5.9025945,59.4981186
1325,Vikersund,9.9982696,59.969149
1326,Vikeså,6.0799839,58.63132
1327,Vikevåg,5.6980426,59.0974803
1328,Vikna,10.898063579539919,64.91561834999999
1329,Vikøy,6.1778472,60.3487757
1333,Vindafjord,5.758198502573389,59.581121550000006
1334,Vingnes,10.4444687,61.1053344
1335,Vingrom,10.4296109,61.0461223
1336,Vinje,7.713770319631215,59.80713825
1337,Vinstra,9.74729347341867,61.5953506
1338,Visnes,5.2382304,59.3565286
1339,Volda,6.274410767523168,62.08037975
1340,Voll,10.6185,59.930775
1341,Volleberg,7.849046,58.1214134
1342,Vollen,10.4860999,59.8069604
1343,Vormsund,11.41601,60.1534246
1344,Voss,6.4079048072958305,60.6837065
1345,Vossevangen,6.4147445,60.6286944
1346,Vuku,11.7372527,63.7756873
1347,Ydstebøhamn,5.402493,59.062217
1348,Yli,9.1936321,59.5613086
1349,Ytre Enebakk,11.0329758,59.7305182
1350,Ytrebygda,5.247822312590616,60.277648
1351,Oslo,10.7389701,59.9133301
